game_id,name,genre
8215,Stormrise,Strategy
8216,Yu-Gi-Oh! Zexal World Duel Carnival,Misc
8218,Green Lantern: Rise of the Manhunters,Action
8219,Monkey Island: Special Edition Collection,Adventure
8220,Broken Sword: Shadows of the Templars - The Director's Cut,Adventure
8221,The Wild Thornberrys: Animal Adventures,Adventure
8222,MotoGP 10/11,Racing
8223,Jikkyou Powerful Pro Baseball 2016,Sports
8224,SEGA Bass Fishing Duel,Sports
8226,Hyperdimension Neptunia U: Action Unleashed,Action
8227,Sports Illustrated for Kids: Baseball,Sports
8228,Fairytale Fights,Action
8229,Mark Davis Pro Bass Challenge,Sports
8231,Warriors of Might and Magic,Adventure
8232,Open Season,Platform
8234,Back to the Future: The Game,Adventure
8235,Project Spark,Misc
8236,Backyard Sports Football: Rookie Rush,Sports
8237,Street Fighter: The Movie,Fighting
8238,Lost in Blue 3,Adventure
8240,Global Defence Force,Shooter
8241,Rapala Fishing Frenzy 2009,Sports
8244,SaGa 2: Hihou Densetsu - Goddess of Destiny,Role-Playing
8245,Smash Court Tennis Pro Tournament,Sports
8246,The Cursed Crusade,Action
8247,Super Robot Taisen L,Strategy
8248,The Grim Adventures of Billy & Mandy,Action
8249,NBA Inside Drive 2004,Sports
8250,The King of Fighters '97,Fighting
8252,Cabela's Big Game Hunter: Hunting Party,Sports
8253,Time Commando,Action
8254,Professional Fisherman's Tour: Northern Hemisphere,Sports
8256,Kekkaishi: Karasumori Ayakashi Kidan,Action
8257,Gretzky NHL 2005,Sports
8260,NCAA Football 09 All-Play,Sports
8263,The Secret World,Role-Playing
8264,NHL 2K9,Sports
8268,PlayStation Move Heroes,Platform
8269,The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,Action
8271,ESPN Final Round Golf 2002,Sports
8272,MDK2 Armageddon,Shooter
8273,Exhibition Volume 02,Misc
8274,Watchmen: The End is Nigh - The Complete Experience,Action
8276,Sudoku Gridmaster,Puzzle
8277,Disney's Atlantis: The Lost Empire,Platform
8278,Power Pro Kun Pocket,Sports
8280,Tamagotchi no Narikiri Challenge,Action
8283,Space Battleship Yamato: Harukanaru Hoshi Iscandar,Strategy
8284,Sound Novel Evolution 1: Otogirisou Sosei-Hen,Adventure
8285,Dementium: The Ward,Shooter
8289,MX World Tour Featuring Jamie Little,Racing
8290,Goblin Commander: Unleash the Horde,Strategy
8291,Hello Kitty: Happy Party Pals,Misc
8292,Ringling Bros. and Barnum & Bailey: Circus Friends,Action
8294,World Destruction League: Thunder Tanks,Action
8295,Shin Megami Tensei IV: Final,Role-Playing
8296,Age of Empires III: Complete Collection,Strategy
8297,Finding Nemo: Escape to the Big Blue,Action
8298,Backyard Baseball '10,Sports
8299,Resident Evil Director's Cut: Dual Shock Edition,Action
8301,Top Spin 2,Sports
8302,N3 II: Ninety-Nine Nights,Action
8304,RoadKill,Action
8305,Hanjuku Eiyuu Tai 3D,Role-Playing
8306,.hack//G.U. Vol.3//Redemption,Role-Playing
8308,Super Robot Taisen Compact 2 Dai-1-Bu,Strategy
8310,Tak: The Great Juju Challenge,Platform
8311,Macross Ultimate Frontier,Action
8313,Jillian Michaels Fitness Ultimatum 2011,Sports
8314,Pursuit Force: Extreme Justice,Action
8316,Hunter: The Reckoning Redeemer,Action
8320,Tokyo Xtreme Racer,Racing
8321,Fighter Maker,Fighting
8323,Backyard NFL Football '10,Sports
8324,Professor Heinz Wolff's Gravity,Puzzle
8325,Thief: Deadly Shadows,Action
8326,Buzz! Brain of the UK,Misc
8327,NBA 09: The Inside,Sports
8328,Transformers: Prime,Action
8332,Dragon Ball GT: Game Boy Advance Video Volume 1,Misc
8333,Luxor 3,Puzzle
8334,Bratz Kidz,Misc
8336,James Cameron's Dark Angel,Action
8338,Mahjong Fight Club,Misc
8339,World Driver Championship,Racing
8340,Bomberman 64: The Second Attack!,Adventure
8341,Turok 3: Shadow of Oblivion,Shooter
8343,Codename: Kids Next Door: Game Boy Advance Video Volume 1,Misc
8344,Zoo Hospital,Simulation
8345,Pokémon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video,Misc
8346,Time and Eternity,Role-Playing
8348,Gundam Assault Survive,Action
8350,Fate/Stay Night [Réalta Nua],Adventure
8351,Disney's Home on the Range,Action
8352,Sid Meier's Civilization IV,Strategy
8354,Space Griffon VF-9,Role-Playing
8355,Family Feud Decades,Misc
8356,NBA Live 16,Sports
8358,Solitaire Overload Plus,Misc
8359,.hack//G.U. Vol.1//Rebirth,Role-Playing
8360,Gyakuten Saiban 3,Adventure
8361,Tak: Mojo Mistake,Action
8362,Gallop Racer 2001,Sports
8363,Nightmare Creatures II,Action
8364,Marble Saga: Kororinpa,Puzzle
8365,Fuzion Frenzy 2,Misc
8366,Catwoman,Action
8368,Country Dance: All Stars,Action
8369,Garfield: Lasagna World Tour,Action
8370,Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1,Misc
8372,Bomberman Land,Misc
8373,Bomberman B-Daman,Shooter
8374,Terminator 3: The Redemption,Shooter
8376,Beat Down: Fists of Vengeance,Action
8377,Reloaded,Action
8378,Sword of the Samurai,Fighting
8379,MotoGP 15,Racing
8384,Naruto Shippuden: Ultimate Ninja 5,Fighting
8385,Shrek Extra Large,Platform
8387,World Tour Soccer 2006,Sports
8388,Gunvalkyrie,Shooter
8390,VR Golf '97,Sports
8391,Michael Jackson: The Experience 3D,Misc
8393,Digimon Story: Cyber Sleuth,Role-Playing
8394,Off-World Interceptor Extreme,Racing
8396,Disney Golf,Sports
8398,Custom Robo Arena,Fighting
8399,Clock Tower II: The Struggle Within,Adventure
8400,Batman Beyond: Return of the Joker,Action
8403,Mega Man Network Transmission,Platform
8404,I'm A Celebrity: Get Me Out of Here!,Misc
8405,Pursuit Force,Racing
8406,Densetsu no Stafi 4,Platform
8407,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales),Role-Playing
8408,Naval Assault: The Killing Tide,Simulation
8409,Tokimeki Memorial: Private Collection,Misc
8410,RC Revenge Pro,Racing
8412,Hellboy: The Science of Evil,Action
8414,Zoo Keeper,Puzzle
8417,Far East of Eden II: Manji Maru,Role-Playing
8418,Lost Kingdoms,Role-Playing
8419,WRC 2: FIA World Rally Championship,Racing
8420,Blood Bowl,Sports
8421,Matchbox Cross Town Heroes,Racing
8422,Wolfenstein 3D,Shooter
8423,Nobunaga no Yabou: Tenshoki,Strategy
8424,Learning to Spell,Misc
8425,"Go, Diego, Go! Safari Rescue",Adventure
8426,Super Power League,Sports
8427,Easy Piano,Misc
8432,Sumikko Gurashi: Koko ga Ochitsukundesu,Action
8433,NASCAR '15,Sports
8434,TransFormers Animated: The Game,Action
8436,Sega Superstars,Misc
8439,Mousetrap / Operation / Simon,Misc
8440,Klonoa,Platform
8443,Spyro: Shadow Legacy,Action
8445,Wildstar,Role-Playing
8446,Dragon Ball: Fusions,Role-Playing
8448,TOEIC Test Training DS,Misc
8449,Jikkyou Powerful Pro Yakyuu 2014,Sports
8451,Itoi Shigesato no Bass Tsuri No. 1,Sports
8452,Cubivore: Survival of the Fittest,Adventure
8453,The Sims 3: Seasons,Simulation
8456,Project X Zone 2: Brave New World,Role-Playing
8459,Mr. Do!'s Castle,Action
8460,Death Trap,Action
8461,Armor Ambush,Action
8464,Hyperdimension Neptunia Victory,Role-Playing
8465,Taz Wanted,Platform
8466,Mobile Suit Gundam: Extreme VS Force,Action
8469,Phantasy Star Online 2,Role-Playing
8470,Vehicular Combat League presents Motor Mayhem,Racing
8471,PoPoLoCrois: Hajimari no Bouken,Role-Playing
8472,Star Wars: Super Bombad Racing,Racing
8473,Hamster Heroes,Puzzle
8475,Ar Nosurge: Ode to an Unborn Star,Role-Playing
8477,Leisure Suit Larry: Box Office Bust,Adventure
8478,Alien Resurrection,Shooter
8479,World Tour Soccer 2005,Sports
8480,Dungeon Siege: Throne of Agony,Role-Playing
8481,Spider-Man: Web of Shadows - Amazing Allies Edition,Action
8484,Gunslingers,Shooter
8486,Lufia: Curse of the Sinistrals,Role-Playing
8488,ESPN College Hoops,Sports
8489,Thor: God of Thunder,Action
8490,F1 Championship Season 2000,Racing
8491,Guilty Gear Judgment,Fighting
8492,Pen 1 Grand Prix: Penguin no Mondai Special,Fighting
8494,Around the World in 80 Days,Action
8496,True Swing Golf,Sports
8497,Zapper: One Wicked Cricket!,Platform
8500,Kya: Dark Lineage,Adventure
8502,Curious George,Action
8504,Medieval Games,Action
8505,Stronghold 3,Strategy
8507,Kid Adventures: Sky Captain,Action
8508,Lethal Skies II,Simulation
8509,Doctor Lautrec and the Forgotten Knights,Adventure
8510,Disney's American Dragon Jake Long: Attack of the Dark Dragon,Action
8511,Godzilla Unleashed,Fighting
8512,Kamaitachi no Yoru × 3,Adventure
8513,Tom and Jerry: Infurnal Escape,Action
8514,The Legend of Heroes VII: The Trail of Zero,Role-Playing
8516,King's Field,Role-Playing
8517,Hannah Montana: Rock Out the Show,Misc
8518,Let's Ride: Sunshine Stables,Sports
8519,World Stadium 4,Sports
8522,San Goku Shi Taisen DS,Strategy
8523,Kawa no Nushi Tsuri,Sports
8524,N2O: Nitrous Oxide,Racing
8525,Magic: The Gathering - Battlegrounds,Strategy
8526,Heroes over Europe,Simulation
8530,Bladestorm: Nightmare,Action
8531,Otogirisou,Adventure
8532,SD Gundam G Generation 3D,Role-Playing
8534,Grease Dance,Misc
8535,Ready 2 Rumble Revolution,Sports
8536,My Baby 3 & Friends,Simulation
8537,NASCAR '14,Racing
8539,Midway Arcade Treasures 3,Misc
8540,Dr. Muto,Platform
8542,Puzzle Quest: Galactrix,Puzzle
8543,DS Rakubiki Jiten,Misc
8544,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,Adventure
8545,Fatal Frame II: Crimson Butterfly,Action
8547,Dewy's Adventure,Platform
8548,Shadow Man: 2econd Coming,Adventure
8549,Yu-Gi-Oh! 5D's Tag Force 6,Strategy
8552,Wakeboarding Unleashed Featuring Shaun Murray,Sports
8554,Jikkyou Powerful Pro Yakyuu 3 '97 Haru,Sports
8555,Alone in the Dark: The New Nightmare,Adventure
8557,Flushed Away,Platform
8558,Eragon,Action
8559,Scarface: Money. Power. Respect.,Strategy
8560,Summon Night EX-Thesis: Yoake no Tsubasa,Role-Playing
8561,Pro Yaky? Spirits 3,Sports
8562,Silent Scope 3,Shooter
8563,World Series of Poker: Tournament of Champions 2007 Edition,Misc
8565,Namco Classic Fighter Collection,Fighting
8566,International Superstar Soccer Deluxe,Sports
8568,Intellivision Lives!,Misc
8569,Field Commander,Strategy
8571,Little League World Series Baseball 2009,Sports
8572,The King of Fighters XII,Fighting
8573,Doctor Who: Evacuation Earth,Adventure
8575,Ener-G: Dance Squad,Sports
8576,Our House,Strategy
8577,SimEarth: The Living Planet,Simulation
8579,Sengoku Basara: Chronicle Heroes,Action
8581,The Wild Thornberrys: Chimp Chase,Action
8582,Power Stakes,Sports
8583,Fighters Destiny,Fighting
8584,Asteroids Hyper 64,Shooter
8586,Jikkyou Powerful Pro Yakyuu Basic-han 2001,Sports
8587,Tom and Jerry in Fists of Furry,Fighting
8590,Starcraft 64,Strategy
8591,Destruction Derby 64,Racing
8592,Buck Bumble,Action
8593,California Speed,Misc
8594,Wonder Project J2: Koruro no Mori no Josette,Simulation
8595,Culdcept SAGA,Role-Playing
8596,Take A Break's: Puzzle Master,Puzzle
8597,Dragon Ball: Origins 2,Action
8598,Minna no DS Seminar: Kanpeki Kanji Ryoku,Misc
8599,Innocent Life: A Futuristic Harvest Moon,Simulation
8601,Macross Ace Frontier,Simulation
8602,Black & Bruised,Fighting
8603,Sherlock Holmes vs. Jack the Ripper,Adventure
8604,.hack//G.U. Vol.2//Reminisce (jp sales),Role-Playing
8608,Scripps Spelling Bee,Simulation
8610,Ener-G Horse Riders,Sports
8611,Time Hollow,Adventure
8613,Rudolph the Red-Nosed Reindeer,Action
8614,Shinobido 2: Tales of the Ninja,Action
8615,SpongeBob's Truth or Square,Action
8616,Ghost in the Shell: Stand Alone Complex,Adventure
8617,Rondo of Swords (US sales),Role-Playing
8619,Battle Soccer: Field no Hasha,Sports
8622,Vegas Party,Misc
8623,Amped 3,Sports
8624,Family Party: 30 Great Games Outdoor Fun,Misc
8625,FlatOut 2,Racing
8626,Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,Fighting
8627,FIFA Soccer 96,Sports
8628,Burger Island,Action
8632,Just Dance: Disney Party,Misc
8635,J-League Jikkyou Winning Eleven 2000,Sports
8636,Eve: The Lost One,Adventure
8637,Chessmaster: The Art of Learning,Misc
8638,Yu-Gi-Oh! 5D's: Duel Transer,Strategy
8640,Konami Krazy Racers,Racing
8641,Saturday Night Slam Masters,Fighting
8642,Blitz: The League II,Sports
8643,F-Zero: GP Legend,Racing
8644,Racing Lagoon,Racing
8645,Victorious: Hollywood Arts Debut,Misc
8646,Mr. Driller 2,Puzzle
8647,Just Sing!,Misc
8649,Dragon's Lair Trilogy,Adventure
8650,Trivial Pursuit: Bet You Know It,Misc
8651,Imagine: Ice Champions,Sports
8652,J-League Pro Soccer Club o Tsukurou! 6: Pride of J,Sports
8653,Nicktoons: MLB,Sports
8655,Left Brain Right Brain: Use Both Hands Train Both Sides,Misc
8657,Power Rangers Double Pack,Action
8658,Mugen Souls,Role-Playing
8659,Yakuza Kiwami,Adventure
8660,Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,Misc
8661,"BCFX: The Black College Football Xperience, The Doug Williams Edition",Sports
8662,FIFA Soccer 97,Sports
8664,Psychic Force,Fighting
8665,Trigger Man,Shooter
8666,Bomberman Land Touch! 2,Puzzle
8668,The Godfather: Blackhand Edition,Adventure
8669,StarBlade α,Shooter
8670,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,Strategy
8672,Monster House,Adventure
8674,Backyard Sports: Sandlot Sluggers,Sports
8676,Arcade Zone,Misc
8678,7th Dragon III Code: VFD,Role-Playing
8680,Culdcept,Misc
8685,Halo Triple Pack,Shooter
8686,Street Racer,Racing
8689,Arcana Heart,Fighting
8692,Infected,Shooter
8693,Battlestar Galactica,Shooter
8695,Kingdom Hearts: Birth by Sleep - Final Mix,Role-Playing
8696,Bust-A-Move Bash!,Puzzle
8697,Block Party,Misc
8698,Toriko: Gourmet Monsters!,Role-Playing
8699,The Incredible Hulk: The Pantheon Saga,Action
8701,Megamind: Ultimate Showdown,Action
8702,The Idolm@ster 2,Misc
8703,Space Camp,Action
8704,Imagine: Music Fest,Simulation
8706,Senran Kagura: Sh?jo-tachi no Shinei,Action
8709,Jurassic Park: The Game,Action
8710,He-Man: Power of Grayskull,Action
8711,WordJong,Puzzle
8712,Putty Squad,Platform
8713,Polaris SnoCross,Racing
8714,Wing Commander III: Heart of the Tiger,Action
8718,Muppet RaceMania,Racing
8719,Namco Museum Vol.5,Misc
8720,Courier Crisis,Racing
8721,Bleach: Dark Souls,Fighting
8722,The Oregon Trail,Simulation
8723,Digimon Battle Spirit 2,Fighting
8724,Winning Post 3,Racing
8725,FIFA 06: Road to FIFA World Cup,Sports
8726,Driven,Racing
8729,"Warhammer 40,000: Fire Warrior",Shooter
8731,James Noir's Hollywood Crimes,Adventure
8734,MTV Music Generator 2,Misc
8735,The Quest Trio,Puzzle
8737,Space Invaders Extreme,Shooter
8739,Paris-Dakar Rally,Racing
8741,Dragon Ball Z: Harukanaru Densetsu (JP sales),Role-Playing
8742,Atelier Iris: Eternal Mana,Role-Playing
8743,Blinx 2: Masters of Time & Space,Platform
8748,Deponia,Adventure
8749,Harvest Moon: The Lost Valley,Simulation
8750,Knockout Kings 2003,Sports
8754,Jewel Quest Solitaire,Puzzle
8756,Digimon World 4,Role-Playing
8758,Disney's Story Studio: Disney's Mulan,Misc
8759,Klax,Puzzle
8760,Pressure Cooker,Action
8761,Saturn Bomberman,Puzzle
8762,Home Run,Sports
8763,Jikkyou Powerful Pro Yakyuu Portable,Sports
8766,Sonny with a Chance,Action
8768,Farm Frenzy: Animal Country,Simulation
8769,Kingdom Under Fire: Heroes,Strategy
8772,Cartoon Network Collection: Game Boy Advance Video Special Edition,Misc
8773,Naruto Shippuden: Legends: Akatsuki Rising,Fighting
8775,Streak: Hoverboard Racing,Racing
8776,Samurai Warriors: Katana,Action
8777,Project Sylpheed: Arc of Deception,Shooter
8778,Enthusia Professional Racing,Racing
8780,Get On Da Mic,Misc
8781,Heroes of Mana,Strategy
8783,Army Men: Sarge's War,Shooter
8784,Horse Life Adventures,Simulation
8785,Amagami,Adventure
8787,Jikkyou Powerful Pro Yakyuu 2009,Sports
8788,Blazing Angels 2: Secret Missions of WWII,Simulation
8791,Kidou Senkan Nadesico,Strategy
8792,Tears to Tiara II: Heir of the Overlord,Role-Playing
8796,The Secret Saturdays: Beasts of the 5th Sun,Action
8797,Countdown: The Game,Puzzle
8798,Active Life Explorer,Sports
8799,MLB Power Pros 2008,Sports
8800,The Fairly Odd Parents: Clash with the Anti-World,Adventure
8801,Theatrhythm Dragon Quest,Misc
8803,Naruto: Powerful Shippuden,Platform
8804,Disney's The Lion King: Simba's Mighty Adventure,Action
8805,Family Party: Fitness Fun,Sports
8808,Metal Slug Anthology,Shooter
8811,All Japan Pro Wrestling featuring Virtua,Fighting
8812,Rudra no Hihou,Role-Playing
8813,Gundam Breaker 2,Action
8815,Cake Mania: In The Mix!,Puzzle
8816,Zoids: Battle Legends,Action
8818,Serious Sam,Shooter
8819,Kowloon's Gate,Adventure
8820,Killer7,Action
8821,Kingdom of Paradise,Role-Playing
8822,Hidden Mysteries: Salem Secrets - Witch Trials of 1692,Puzzle
8824,The Sims Medieval: Pirates and Nobles,Simulation
8826,Super Monkey Ball Adventure,Platform
8827,Kids Learn Math: A+ Edition,Misc
8829,Build-A-Bear Workshop: Welcome to Hugsville,Misc
8831,Final Fantasy XI: Vana'diel Collection 2008,Role-Playing
8832,Suzumiya Haruhi no Yakusoku,Adventure
8833,Shadow Ops: Red Mercury,Shooter
8834,Indigo Prophecy,Adventure
8835,Mind Zero,Role-Playing
8836,World League Soccer,Sports
8840,Ultimate Board Game Collection,Misc
8842,Samurai Shodown Anthology,Fighting
8844,Musashi: Samurai Legend,Role-Playing
8845,Saint Seiya: Soldiers' Soul,Fighting
8847,Castlevania: Lords of Shadow - Mirror of Fate,Action
8849,Fantasia: Music Evolved,Misc
8850,Pokémon: Johto Photo Finish: Game Boy Advance Video,Misc
8851,F1 2001,Racing
8852,The Legend of Heroes: Trails of Cold Steel II,Role-Playing
8854,J-League Victory Goal,Sports
8856,Oreshika: Tainted Bloodlines,Role-Playing
8857,White Knight Chronicles: Origins,Role-Playing
8858,Return to PopoloCrois: A Story of Seasons Fairytale,Simulation
8859,Spongebob Squarepants / Fairly Odd Parents Double Pack,Action
8860,History Civil War: Secret Missions,Shooter
8863,Derby Stallion 64,Sports
8864,Doraemon 3: Nobi Dai no Machi SOS!,Platform
8865,Space Station Silicon Valley,Adventure
8866,Dark Rift,Fighting
8867,Tokyo Xanadu,Role-Playing
8870,Petz: Dogz Talent Show,Simulation
8871,T'ai Fu: Wrath of the Tiger,Action
8875,Sam & Max: Season One,Adventure
8878,Candace Kane's Candy Factory,Action
8883,Pro Yaky? Spirits 6,Sports
8884,Star Trek: Voyager Elite Force,Shooter
8886,Brain Boost: Gamma Wave,Puzzle
8888,Rock Band: Metal Track Pack,Misc
8889,Chessmaster II,Strategy
8892,Winning Post 4,Sports
8894,DreamWorks Super Star Kartz,Racing
8895,Pro Baseball Spirits 2015,Action
8896,187: Ride or Die,Racing
8898,Strawberry Shortcake: Game Boy Advance Video Volume 1,Misc
8900,Geist,Adventure
8901,eJay Clubworld,Misc
8902,Cardinal Syn,Fighting
8903,Charm Girls Club: Pajama Party,Misc
8905,The Wizard of Oz: Beyond The Yellow Brick Road,Role-Playing
8906,Mobile Suit Gundam Side Story III: Sabakareshi Mono,Shooter
8907,Ridge Racer DS,Racing
8909,Nancy Drew: The White Wolf of Icicle Creek,Adventure
8911,Metal Gear Solid: Peace Walker HD Edition,Action
8912,Battle Stadium D.O.N,Fighting
8913,No.1 Muscle Ranking - Kinniku Banzuke Vol. 2: Aratanarugenkai Enochousen!,Sports
8914,Brain Boost: Beta Wave,Puzzle
8915,Power Pro Kun Pocket 9,Sports
8916,Rubik's World,Puzzle
8917,Gallop & Ride!,Sports
8921,Fugitive Hunter: War on Terror,Shooter
8924,Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,Adventure
8925,Baseball Blast!,Sports
8928,Harvest Moon: Hero of Leaf Valley,Simulation
8933,Kung-Fu: High Impact,Action
8935,Darkstalkers Chronicle: The Chaos Tower,Fighting
8938,Toy Story Racer,Racing
8941,Disney's Donald Duck: Goin' Quackers,Platform
8942,Mobile Suit Gundam: Perfect One Year War,Strategy
8943,Galerians,Adventure
8945,DrumMania,Simulation
8946,Yu-Gi-Oh! Nightmare Troubadour (US sales),Action
8947,Code:Realize - Sousei no Himegimi,Adventure
8948,Hoppechan: Tsukutte! Asonde! Punipuni Town!!,Action
8951,Tamagotchi no Narikiri Channel,Role-Playing
8952,Power Pro Kun Pocket 1+2,Sports
8955,Medal of Honor: Infiltrator,Shooter
8957,Blazing Dragons,Adventure
8958,Geometry Wars: Galaxies,Shooter
8961,Shin Chan: ¡Aventuras de Cine!,Platform
8963,High Velocity Bowling,Sports
8964,Tamagotchi Collection,Misc
8965,Pac-Man Party 3D,Misc
8966,"NewU Fitness First Mind Body, Yoga & Pilates Workout",Sports
8968,Turbo Prop Racing,Racing
8969,Barbie Superpack: Secret Agent / Groovy Games,Misc
8971,Dance Dance Revolution (North America),Simulation
8973,Mad Dash Racing,Racing
8974,Dreamworks 2-in-1 Party Pack,Misc
8975,Summon Night 5,Role-Playing
8976,MotoGP 2: Ultimate Racing Technology,Racing
8977,Black * Rock Shooter: The Game,Role-Playing
8978,Travel Games For Dummies,Misc
8979,BMX XXX,Sports
8980,SafeCracker: The Ultimate Puzzle Adventure,Puzzle
8983,Sonic Advance & Sonic Pinball Party Combo Pack,Misc
8984,Boktai: The Sun is in Your Hand,Role-Playing
8986,Making History: The Great War,Strategy
8987,Drawn to Life Collection,Misc
8988,Guilty Gear X2 #Reload,Fighting
8989,Wizardry VII: Gadeia no Houshu,Role-Playing
8991,Moshi Monsters: Katsuma Unleashed,Action
8992,Elf: The Movie,Action
8993,Metal Slug 7,Shooter
8995,Tamagotchi no Appare! Niji Venture,Role-Playing
8996,Grabbed by the Ghoulies,Action
8997,Ys: The Oath in Felghana,Role-Playing
8998,Shadow Hearts: From The New World,Role-Playing
8999,Mega Man Powered Up,Platform
9000,CSI: 3 Dimensions of Murder,Adventure
9001,Barbarian,Fighting
9002,QuickSpot,Misc
9003,Deception IV: Blood Ties,Action
9004,Tennis no Oji-Sama: Aim at The Victory!,Sports
9006,"Lunar 2: Eternal Blue(sales, but wrong system)",Role-Playing
9007,Where the Wild Things Are,Platform
9008,Pipe Dreams 3D,Puzzle
9009,Derby Stallion Gold,Sports
9010,Adventure Time: Explore the Dungeon Because I Don't Know!,Action
9011,Lost Dimension,Role-Playing
9012,Fox Sports Golf '99,Sports
9014,Power Rangers: Super Legends,Action
9015,Sakura Wars GB,Adventure
9016,Shining Force CD,Strategy
9017,Rayman 3,Platform
9018,Fatal Frame,Action
9019,The Fifth Element,Action
9021,Fast Food Panic,Simulation
9022,Diner Dash: Flo on the Go,Puzzle
9023,Adrenalin Misfits,Racing
9024,Okaeri! Chibi-Robo! Happy Richie Oosouji,Adventure
9025,Wild ARMs 4,Role-Playing
9026,Haunted House,Action
9029,Casper: Spirit Dimensions,Platform
9030,Super Robot Taisen OG Saga: Endless Frontier (JP sales),Role-Playing
9031,Sengoku Musou 3 Empires,Action
9032,Dream Pinball 3D,Misc
9033,Thunder Truck Rally,Racing
9035,Klonoa: Empire of Dreams,Platform
9037,Dragon Age: Origins - Ultimate Edition,Role-Playing
9038,Balloon Pop,Puzzle
9040,Iron & Blood,Fighting
9041,Asphalt: Urban GT 2,Racing
9043,Second Sight,Adventure
9046,Phantom Brave,Role-Playing
9047,Just Cause,Action
9048,ArmA II,Shooter
9049,Championship Motocross 2001 featuring Ricky Carmichael,Racing
9050,Kenka Banchou 5: Otoko no Housoku,Action
9051,Legend of the Guardians: The Owls of Ga'Hoole,Action
9052,Doshin the Giant,Simulation
9053,Shrek 2 and Shark Tale 2-in-1 Pack,Misc
9054,Star Ocean: Blue Sphere,Role-Playing
9055,Mojo!,Puzzle
9056,Destroy All Humans! Big Willy Unleashed,Action
9057,Age of Empires: Collector's Edition,Strategy
9059,Kamen Rider Ryuki,Action
9060,Front Mission Alternative,Strategy
9061,World Championship Poker: Howard Lederer - All In,Misc
9063,Cave Story 3D,Platform
9065,Super Dodgeball Brawlers,Sports
9066,Victorious Boxers: Revolution,Fighting
9067,Record of Agarest War 2,Role-Playing
9068,SBK 2011: FIM Superbike World Championship,Racing
9069,Power Stone,Fighting
9070,Jonny Moseley Mad Trix,Sports
9072,Uta no * Prince-Sama: Repeat,Adventure
9073,Senran Kagura Burst: Guren no Sh?jo-tachi,Action
9074,MTV Music Generator 3: This Is the Remix,Misc
9075,Cake Mania 3,Simulation
9076,.hack//Link,Role-Playing
9081,Class of Heroes,Role-Playing
9082,Yogi Bear: The Video Game,Action
9083,Our House Party!,Simulation
9084,The Legend of Heroes II: Prophecy of the Moonlight Witch,Role-Playing
9085,Cranium Kabookii,Misc
9086,Hero's Saga Laevatein Tactics,Role-Playing
9089,TRINITY: Souls of Zill O'll,Role-Playing
9090,Mary-Kate and Ashley: Winners Circle,Action
9091,PaRappa The Rapper 2,Misc
9092,Hexyz Force,Role-Playing
9093,OutRun 2,Racing
9097,Soukaigi,Role-Playing
9098,Naruto Shippuden: Ninja Destiny 3,Fighting
9099,Xevious 3D/G+,Shooter
9100,Pipe Mania,Puzzle
9101,Gretzky NHL 06,Sports
9102,Shonen Jump's Shaman King: Master of Spirits,Role-Playing
9103,PANGYA: Fantasy Golf,Sports
9105,Sumikko Gurashi: Omise Hajimerundesu,Action
9106,Pirates: The Legend of Black Kat,Adventure
9107,Fur Fighters: Viggo's Revenge,Action
9108,Krull,Action
9109,Yu-Gi-Oh! Monster Capture GB,Role-Playing
9113,The Da Vinci Code,Action
9115,Mr. Driller: Drill Spirits,Puzzle
9116,Arctic Tale,Adventure
9119,Anno 1701: Dawn of Discovery,Simulation
9124,T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,Adventure
9125,Naruto RPG 2: Chidori vs Rasengan,Role-Playing
9126,Destruction Derby Raw,Racing
9127,Project V6,Strategy
9128,Farming Simulator 2012,Action
9129,NFL Head Coach 09,Sports
9130,World Tour Soccer 2003,Sports
9131,Akiba's Trip,Adventure
9132,Bravo Air Race,Racing
9133,Onimusha Essentials,Action
9135,Gundam: The Battle Master,Fighting
9137,¡Shin Chan Flipa en colores!,Platform
9139,Eternal Poison,Role-Playing
9140,Lord of the Rings: Tactics,Strategy
9141,X-Blades,Action
9143,Gungrave: Overdose,Shooter
9144,Kidou Senshi Gundam: Shin Gihren no Yabou,Strategy
9146,Your Shape: Fitness Evolved 2013,Action
9147,My Fitness Coach: Club,Sports
9148,NBA ShootOut 2002,Sports
9149,SingStar Vol. 3,Misc
9150,The Granstream Saga,Role-Playing
9151,Scene It? Bright Lights! Big Screen!,Misc
9152,"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",Role-Playing
9154,Micro Machines 64 Turbo,Racing
9155,Bassmasters 2000,Sports
9157,Bio FREAKS,Action
9158,Eternal Eyes,Role-Playing
9160,Fate/Unlimited Codes,Fighting
9161,Atari's Greatest Hits: Volume 1,Misc
9162,The Operative: No One Lives Forever,Shooter
9164,Epidemic,Shooter
